epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
33,52971,3.627640724182129,1.335188627243042,2.8123421669006348,0.5159204006195068,3.5047504901885986,1.2107511758804321,2.689851760864258,0.5123810768127441,4.4381914138793945,1.6691001653671265,3.610677480697632,0.6435045599937439,3.4801185131073,1.1929501295089722,2.66544246673584,0.510143518447876,,,,,,,,,,,,,,,,
34,54529,,,,,,,,,,,,,,,,,3.715554714202881,1.4207285642623901,2.9034264087677,0.5346062183380127,3.4976582527160645,1.1983466148376465,2.6812174320220947,0.48500001430511475,5.388040065765381,1.9264471530914307,4.5513129234313965,0.625,3.4472241401672363,1.1660555601119995,2.630707263946533,0.4781548082828522
34,54529,3.5437071323394775,1.3188775777816772,2.729759931564331,0.5154228806495667,3.4993181228637695,1.2042144536972046,2.6849536895751953,0.5138258934020996,4.455573081970215,1.6639721393585205,3.6289291381835938,0.652567982673645,3.4813473224639893,1.1872655153274536,2.667121410369873,0.5116495490074158,,,,,,,,,,,,,,,,
35,56087,,,,,,,,,,,,,,,,,3.847156524658203,1.4652010202407837,3.035641670227051,0.5584725737571716,3.5129010677337646,1.1903913021087646,2.6969339847564697,0.5034000277519226,4.988920211791992,1.8830727338790894,4.15228796005249,0.5694444179534912,3.4582712650299072,1.1537939310073853,2.6422202587127686,0.4972277581691742
35,56087,3.666442632675171,1.331941843032837,2.850738763809204,0.5462686419487,3.516031265258789,1.2072099447250366,2.699709892272949,0.5151503086090088,4.673465728759766,1.7313826084136963,3.84420108795166,0.6797583103179932,3.4856743812561035,1.1884199380874634,2.6694846153259277,0.5099663138389587,,,,,,,,,,,,,,,,
36,57645,,,,,,,,,,,,,,,,,3.7842891216278076,1.4291375875473022,2.9710471630096436,0.5322195887565613,3.4762070178985596,1.1712024211883545,2.660489320755005,0.4869999885559082,5.203341484069824,1.8843141794204712,4.370217800140381,0.5416666865348816,3.419999599456787,1.1358466148376465,2.604327917098999,0.48192504048347473
36,57645,3.6253182888031006,1.3181483745574951,2.8085098266601562,0.5338308215141296,3.509037494659424,1.2060407400131226,2.693246364593506,0.5149095058441162,4.433485507965088,1.6400551795959473,3.6069228649139404,0.652567982673645,3.4851322174072266,1.1896960735321045,2.669590950012207,0.5112065672874451,,,,,,,,,,,,,,,,
37,59203,,,,,,,,,,,,,,,,,3.819927930831909,1.445395588874817,3.004821538925171,0.5417661070823669,3.479067087173462,1.182042121887207,2.6614649295806885,0.4830000102519989,5.138903617858887,1.8901530504226685,4.306210517883301,0.5972222089767456,3.4208877086639404,1.1462633609771729,2.603294610977173,0.4757152497768402
37,59203,3.5636799335479736,1.3099863529205322,2.746181011199951,0.518407940864563,3.461517572402954,1.1889190673828125,2.6446282863616943,0.5067223310470581,4.38493537902832,1.6198123693466187,3.5569212436676025,0.634441077709198,3.4388856887817383,1.171822190284729,2.622211217880249,0.5038093328475952,,,,,,,,,,,,,,,,
38,60761,,,,,,,,,,,,,,,,,3.920459747314453,1.472083330154419,3.1033596992492676,0.5704057216644287,3.5908734798431396,1.2183564901351929,2.7710139751434326,0.5220000147819519,5.395867824554443,1.8872053623199463,4.567490577697754,0.625,3.5314228534698486,1.184098482131958,2.7114439010620117,0.5158571600914001
38,60761,3.6506712436676025,1.323525071144104,2.831446409225464,0.5288557410240173,3.4874327182769775,1.1955194473266602,2.669520854949951,0.5117791295051575,4.492971420288086,1.7019299268722534,3.664703130722046,0.6374622583389282,3.4581542015075684,1.1766973733901978,2.6405158042907715,0.5084159970283508,,,,,,,,,,,,,,,,
39,62319,,,,,,,,,,,,,,,,,3.9097588062286377,1.4698905944824219,3.098768949508667,0.5727923512458801,3.5442819595336914,1.2002246379852295,2.730825901031494,0.5023999810218811,5.336428165435791,1.8952670097351074,4.507854461669922,0.6527777910232544,3.4817025661468506,1.1640675067901611,2.668260097503662,0.49345752596855164
