epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
24,38949,,,,,,,,,,,,,,,,,3.8579320907592773,1.4764294624328613,3.044757604598999,0.5727923512458801,3.6750428676605225,1.2452409267425537,2.856264352798462,0.5379999876022339,5.373332977294922,1.9602770805358887,4.541172027587891,0.7083333134651184,3.6309285163879395,1.2123398780822754,2.811842679977417,0.5320470333099365
24,38949,3.863250732421875,1.43478524684906,3.0452873706817627,0.5547263622283936,3.733279228210449,1.307274580001831,2.917239189147949,0.5562065839767456,4.7620954513549805,1.7959084510803223,3.931326389312744,0.6586102843284607,3.7066240310668945,1.2887591123580933,2.8909733295440674,0.5548369884490967,,,,,,,,,,,,,,,,
25,40507,,,,,,,,,,,,,,,,,3.8550515174865723,1.476485013961792,3.0394997596740723,0.560859203338623,3.605733633041382,1.242432713508606,2.7885560989379883,0.5278000235557556,5.191776275634766,1.8889127969741821,4.35922384262085,0.625,3.557239532470703,1.210359811782837,2.74015736579895,0.5231758952140808
25,40507,3.8232665061950684,1.4155924320220947,3.0049073696136475,0.5537313222885132,3.7122280597686768,1.301139235496521,2.8949012756347656,0.5475378036499023,4.636462211608887,1.7936252355575562,3.807358980178833,0.670694887638092,3.6887969970703125,1.283727765083313,2.8717281818389893,0.5451807379722595,,,,,,,,,,,,,,,,
26,42065,,,,,,,,,,,,,,,,,3.9373111724853516,1.4661661386489868,3.1288156509399414,0.5918854475021362,3.736290216445923,1.2742434740066528,2.922931671142578,0.5586000084877014,5.10988187789917,1.7921466827392578,4.278295516967773,0.6944444179534912,3.695675849914551,1.2481392621994019,2.8821589946746826,0.5533377528190613
26,42065,3.808103561401367,1.4201669692993164,2.9900929927825928,0.5636816024780273,3.6990861892700195,1.2943671941757202,2.8813893795013428,0.549464225769043,4.62251615524292,1.7727034091949463,3.793801784515381,0.6404833793640137,3.6758415699005127,1.2761543989181519,2.8583338260650635,0.5468639135360718,,,,,,,,,,,,,,,,
27,43623,,,,,,,,,,,,,,,,,3.6094601154327393,1.3915278911590576,2.7983267307281494,0.5346062183380127,3.5268945693969727,1.2588156461715698,2.7159411907196045,0.5103999972343445,5.309843063354492,1.9855518341064453,4.473164081573486,0.6527777910232544,3.490752696990967,1.2348787784576416,2.680225372314453,0.5058771371841431
27,43623,3.785001754760742,1.4181532859802246,2.9680099487304688,0.5522388219833374,3.6921143531799316,1.2847390174865723,2.8768231868743896,0.5494241118431091,4.552168846130371,1.6940038204193115,3.7221570014953613,0.6404833793640137,3.6712334156036377,1.2668606042861938,2.856313705444336,0.5478383898735046,,,,,,,,,,,,,,,,
28,45181,,,,,,,,,,,,,,,,,3.7207345962524414,1.4197264909744263,2.902646780014038,0.5250596404075623,3.598921537399292,1.2315295934677124,2.7790396213531494,0.5246000289916992,5.508804798126221,1.9923433065414429,4.672807693481445,0.6944444179534912,3.5571062564849854,1.201892614364624,2.737313985824585,0.5218452215194702
28,45181,3.737333059310913,1.3995112180709839,2.918351173400879,0.544278621673584,3.690293312072754,1.2814611196517944,2.8726274967193604,0.5445679426193237,4.417479515075684,1.7023801803588867,3.585165500640869,0.6314199566841125,3.675442695617676,1.2647788524627686,2.858110189437866,0.54332035779953,,,,,,,,,,,,,,,,
29,46739,,,,,,,,,,,,,,,,,3.848914623260498,1.4528106451034546,3.0344278812408447,0.5727923512458801,3.5711891651153564,1.2296708822250366,2.7557294368743896,0.5257999897003174,4.599542140960693,1.7950098514556885,3.7686030864715576,0.6111111044883728,3.528961658477783,1.1999080181121826,2.7136573791503906,0.5200709700584412
29,46739,3.7686893939971924,1.3868809938430786,2.950005292892456,0.5462686419487,3.6750118732452393,1.2827171087265015,2.857872486114502,0.5423606634140015,4.618122577667236,1.7556438446044922,3.788702964782715,0.6737160086631775,3.652841329574585,1.266508936882019,2.836024761199951,0.5400868058204651,,,,,,,,,,,,,,,,
30,48297,,,,,,,,,,,,,,,,,3.7668025493621826,1.4609977006912231,2.9518883228302,0.5704057216644287,3.568387508392334,1.256874680519104,2.750521421432495,0.5293999910354614,5.237575054168701,1.9892839193344116,4.400341510772705,0.7222222089767456,3.523296356201172,1.226211428642273,2.7054646015167236,0.5225105285644531
